hour,t_outdoor
3818,14.870125
3819,14.19770833
3820,14.19770833
3821,14.19770833
3822,16.77266667
3823,16.77266667
3824,16.77266667
3825,19.06529167
3826,19.06529167
3827,19.06529167
3828,19.78341667
3829,19.78341667
3830,19.78341667
3831,19.60933333
3832,19.60933333
3833,19.60933333
3834,17.77154167
3835,17.77154167
3836,17.77154167
3837,16.13725
3838,16.13725
3839,16.13725
3840,15.08729167
3841,15.08729167
3842,15.08729167
3843,14.47825
3844,14.47825
3845,14.47825
3846,17.41329167
3847,17.41329167
3848,17.41329167
3849,21.130125
3850,21.130125
3851,21.130125
3852,22.033875
3853,22.033875
3854,22.033875
3855,20.84683333
3856,20.84683333
3857,20.84683333
3858,18.51320833
3859,18.51320833
3860,18.51320833
3861,16.65520833
3862,16.65520833
3863,16.65520833
3864,15.37708333
3865,15.37708333
3866,15.37708333
3867,14.60658333
3868,14.60658333
3869,14.60658333
3870,17.352625
3871,17.352625
3872,17.352625
3873,20.69654167
3874,20.69654167
3875,20.69654167
3876,21.73475
3877,21.73475
3878,21.73475
3879,21.42575
3880,21.42575
3881,21.42575
3882,19.27866667
3883,19.27866667
3884,19.27866667
3885,17.40841667
3886,17.40841667
3887,17.40841667
3888,16.15666667
3889,16.15666667
3890,16.15666667
3891,15.49691667
3892,15.49691667
3893,15.49691667
3894,17.47216667
3895,17.47216667
3896,17.47216667
3897,20.48966667
3898,20.48966667
3899,20.48966667
3900,21.83829167
3901,21.83829167
3902,21.83829167
3903,21.6665
3904,21.6665
3905,21.6665
3906,19.49483333
3907,19.49483333
3908,19.49483333
3909,17.66320833
3910,17.66320833
3911,17.66320833
3912,16.53091667
3913,16.53091667
3914,16.53091667
3915,15.95775
3916,15.95775
3917,15.95775
3918,18.10529167
3919,18.10529167
3920,18.10529167
3921,21.29954167
3922,21.29954167
3923,21.29954167
3924,22.35983333
3925,22.35983333
3926,22.35983333
3927,21.68433333
3928,21.68433333
3929,21.68433333
3930,19.22854167
3931,19.22854167
3932,19.22854167
3933,17.528625
3934,17.528625
3935,17.528625
3936,16.53120833
3937,16.53120833
3938,16.53120833
3939,15.98633333
3940,15.98633333
3941,15.98633333
3942,17.86729167
3943,17.86729167
3944,17.86729167
3945,20.066875
3946,20.066875
3947,20.066875
3948,20.95445833
3949,20.95445833
3950,20.95445833
3951,20.497125
3952,20.497125
3953,20.497125
3954,18.13845833
3955,18.13845833
3956,18.13845833
3957,16.329625
3958,16.329625
3959,16.329625
3960,15.01829167
3961,15.01829167
3962,15.01829167
3963,14.09729167
3964,14.09729167
3965,14.09729167
3966,15.642
3967,15.642
3968,15.642
3969,17.75979167
3970,17.75979167
3971,17.75979167
3972,18.53570833
3973,18.53570833
3974,18.53570833
3975,17.45866667
3976,17.45866667
3977,17.45866667
3978,15.77979167
3979,15.77979167
3980,15.77979167
3981,14.47545833
3982,14.47545833
3983,14.47545833
3984,13.419125
3985,13.419125
3986,13.419125
3987,12.49358333
3988,12.49358333
3989,12.49358333
3990,14.06279167
3991,14.06279167
3992,14.06279167
3993,17.12933333
3994,17.12933333
3995,17.12933333
3996,19.05345833
3997,19.05345833
3998,19.05345833
3999,18.90579167
4000,18.90579167
4001,18.90579167
4002,17.140125
4003,17.140125
4004,17.140125
4005,15.3395
4006,15.3395
4007,15.3395
4008,13.979125
4009,13.979125
4010,13.979125
4011,13.16508333
4012,13.16508333
4013,13.16508333
4014,16.21329167
4015,16.21329167
4016,16.21329167
4017,19.63808333
4018,19.63808333
4019,19.63808333
4020,20.86091667
4021,20.86091667
4022,20.86091667
4023,20.34325
4024,20.34325
4025,20.34325
4026,18.194125
4027,18.194125
4028,18.194125
4029,16.36741667
4030,16.36741667
4031,16.36741667
4032,15.06195833
4033,15.06195833
4034,15.06195833
4035,14.38204167
4036,14.38204167
4037,14.38204167
4038,17.50875
4039,17.50875
4040,17.50875
4041,21.09158333
4042,21.09158333
4043,21.09158333
4044,22.55616667
4045,22.55616667
4046,22.55616667
4047,21.59516667
4048,21.59516667
4049,21.59516667
4050,18.987625
4051,18.987625
4052,18.987625
4053,17.61554167
4054,17.61554167
4055,17.61554167
4056,17.00958333
4057,17.00958333
4058,17.00958333
4059,16.5625
4060,16.5625
4061,16.5625
4062,17.990375
4063,17.990375
4064,17.990375
4065,21.08895833
4066,21.08895833
4067,21.08895833
4068,22.368875
4069,22.368875
4070,22.368875
4071,20.72208333
4072,20.72208333
4073,20.72208333
4074,18.78783333
4075,18.78783333
4076,18.78783333
4077,17.31770833
4078,17.31770833
4079,17.31770833
4080,16.11758333
4081,16.11758333
4082,16.11758333
4083,15.30170833
4084,15.30170833
4085,15.30170833
4086,16.84008333
4087,16.84008333
4088,16.84008333
4089,18.89575
4090,18.89575
4091,18.89575
4092,19.49966667
4093,19.49966667
4094,19.49966667
4095,19.17641667
4096,19.17641667
4097,19.17641667
4098,17.25466667
4099,17.25466667
4100,17.25466667
4101,15.42229167
4102,15.42229167
4103,15.42229167
4104,13.987625
4105,13.987625
4106,13.987625
4107,13.00841667
4108,13.00841667
4109,13.00841667
4110,14.98079167
4111,14.98079167
4112,14.98079167
4113,17.32316667
4114,17.32316667
4115,17.32316667
4116,18.70758333
4117,18.70758333
4118,18.70758333
4119,18.92116667
4120,18.92116667
4121,18.92116667
4122,17.02833333
4123,17.02833333
4124,17.02833333
4125,15.22445833
4126,15.22445833
4127,15.22445833
4128,13.91220833
4129,13.91220833
4130,13.91220833
4131,13.003625
4132,13.003625
4133,13.003625
4134,15.04545833
4135,15.04545833
4136,15.04545833
4137,16.83191667
4138,16.83191667
4139,16.83191667
4140,17.21308333
4141,17.21308333
4142,17.21308333
4143,15.91520833
4144,15.91520833
4145,15.91520833
4146,14.27216667
4147,14.27216667
4148,14.27216667
4149,13.08829167
4150,13.08829167
4151,13.08829167
4152,12.319375
4153,12.319375
4154,12.319375
4155,11.86375
4156,11.86375
4157,11.86375
4158,13.03875
4159,13.03875
4160,13.03875
4161,15.68375
4162,15.68375
4163,15.68375
4164,17.06458333
4165,17.06458333
4166,17.06458333
4167,17.13125
4168,17.13125
4169,17.13125
4170,15.65066667
4171,15.65066667
4172,15.65066667
4173,14.30866667
4174,14.30866667
4175,14.30866667
4176,13.41620833
4177,13.41620833
4178,13.41620833
4179,12.86575
4180,12.86575
4181,12.86575
4182,15.45866667
4183,15.45866667
4184,15.45866667
4185,18.56316667
4186,18.56316667
4187,18.56316667
4188,19.77158333
4189,19.77158333
4190,19.77158333
4191,18.92225
4192,18.92225
4193,18.92225
4194,16.87929167
4195,16.87929167
4196,16.87929167
4197,15.389375
4198,15.389375
4199,15.389375
4200,14.521875
4201,14.521875
4202,14.521875
4203,14.34795833
4204,14.34795833
4205,14.34795833
4206,17.05275
4207,17.05275
4208,17.05275
4209,20.95766667
4210,20.95766667
4211,20.95766667
4212,22.66841667
4213,22.66841667
4214,22.66841667
4215,21.84166667
4216,21.84166667
4217,21.84166667
4218,19.31041667
4219,19.31041667
4220,19.31041667
4221,17.42720833
4222,17.42720833
4223,17.42720833
4224,16.377625
4225,16.377625
4226,16.377625
4227,15.80991667
4228,15.80991667
4229,15.80991667
4230,17.63808333
4231,17.63808333
4232,17.63808333
4233,19.91783333
4234,19.91783333
4235,19.91783333
4236,20.78683333
4237,20.78683333
4238,20.78683333
4239,18.91783333
4240,18.91783333
4241,18.91783333
4242,16.57070833
4243,16.57070833
4244,16.57070833
4245,15.20516667
4246,15.20516667
4247,15.20516667
4248,14.54725
4249,14.54725
4250,14.54725
4251,13.99829167
4252,13.99829167
4253,13.99829167
4254,16.35145833
4255,16.35145833
4256,16.35145833
4257,20.24633333
4258,20.24633333
4259,20.24633333
4260,21.91145833
4261,21.91145833
4262,21.91145833
4263,21.00570833
4264,21.00570833
4265,21.00570833
4266,18.74454167
4267,18.74454167
4268,18.74454167
4269,17.28016667
4270,17.28016667
4271,17.28016667
4272,16.27745833
4273,16.27745833
4274,16.27745833
4275,15.53183333
4276,15.53183333
4277,15.53183333
4278,17.07970833
4279,17.07970833
4280,17.07970833
4281,19.11025
4282,19.11025
4283,19.11025
4284,20.12458333
4285,20.12458333
4286,20.12458333
4287,19.32970833
4288,19.32970833
4289,19.32970833
4290,17.08929167
4291,17.08929167
4292,17.08929167
4293,15.47733333
4294,15.47733333
4295,15.47733333
4296,14.235
4297,14.235
4298,14.235
4299,13.550375
4300,13.550375
4301,13.550375
4302,15.82166667
4303,15.82166667
4304,15.82166667
4305,18.296125
4306,18.296125
4307,18.296125
4308,19.44558333
4309,19.44558333
4310,19.44558333
4311,19.18458333
4312,19.18458333
4313,19.18458333
4314,17.09695833
4315,17.09695833
4316,17.09695833
4317,15.23195833
4318,15.23195833
4319,15.23195833
4320,13.97295833
4321,13.97295833
4322,13.97295833
4323,13.32379167
4324,13.32379167
4325,13.32379167
4326,15.355375
4327,15.355375
4328,15.355375
4329,17.85195833
4330,17.85195833
4331,17.85195833
4332,19.11204167
4333,19.11204167
4334,19.11204167
4335,18.808625
4336,18.808625
4337,18.808625
4338,16.66179167
4339,16.66179167
4340,16.66179167
4341,14.89304167
4342,14.89304167
4343,14.89304167
4344,13.64325
4345,13.64325
4346,13.64325
4347,12.85004167
4348,12.85004167
4349,12.85004167
4350,15.132125
4351,15.132125
4352,15.132125
4353,17.52316667
4354,17.52316667
4355,17.52316667
4356,18.30804167
4357,18.30804167
4358,18.30804167
4359,16.91941667
4360,16.91941667
4361,16.91941667
4362,15.26266667
4363,15.26266667
4364,15.26266667
4365,14.14679167
4366,14.14679167
4367,14.14679167
4368,13.3415
4369,13.3415
4370,13.3415
4371,12.57454167
4372,12.57454167
4373,12.57454167
4374,14.20129167
4375,14.20129167
4376,14.20129167
4377,17.17858333
4378,17.17858333
4379,17.17858333
4380,19.058375
4381,19.058375
4382,19.058375
4383,19.06966667
4384,19.06966667
4385,19.06966667
4386,16.81783333
4387,16.81783333
4388,16.81783333
4389,14.86133333
4390,14.86133333
4391,14.86133333
4392,13.70120833
4393,13.70120833
4394,13.70120833
4395,13.19883333
4396,13.19883333
4397,13.19883333
4398,15.95791667
4399,15.95791667
4400,15.95791667
4401,19.19383333
4402,19.19383333
4403,19.19383333
4404,20.45316667
4405,20.45316667
4406,20.45316667
4407,19.76716667
4408,19.76716667
4409,19.76716667
4410,17.512875
4411,17.512875
4412,17.512875
4413,16.29245833
4414,16.29245833
4415,16.29245833
4416,15.807
4417,15.807
4418,15.807
4419,15.32245833
4420,15.32245833
4421,15.32245833
4422,15.57258333
4423,15.57258333
4424,15.57258333
4425,16.33883333
4426,16.33883333
4427,16.33883333
4428,17.15679167
4429,17.15679167
4430,17.15679167
4431,15.963875
4432,15.963875
4433,15.963875
4434,14.40170833
4435,14.40170833
4436,14.40170833
4437,13.38020833
4438,13.38020833
4439,13.38020833
4440,12.928
4441,12.928
4442,12.928
4443,12.697
4444,12.697
4445,12.697
4446,14.73254167
4447,14.73254167
4448,14.73254167
4449,16.33279167
4450,16.33279167
4451,16.33279167
4452,16.530125
4453,16.530125
4454,16.530125
4455,15.545625
4456,15.545625
4457,15.545625
4458,14.1325
4459,14.1325
4460,14.1325
4461,13.43625
4462,13.43625
4463,13.43625
4464,13.07966667
4465,13.07966667
4466,13.07966667
4467,13.09066667
4468,13.09066667
4469,13.09066667
4470,13.93770833
4471,13.93770833
4472,13.93770833
4473,15.99308333
4474,15.99308333
4475,15.99308333
4476,16.82745833
4477,16.82745833
4478,16.82745833
4479,16.64425
4480,16.64425
4481,16.64425
4482,15.57416667
4483,15.57416667
4484,15.57416667
4485,14.75529167
4486,14.75529167
4487,14.75529167
4488,14.18454167
4489,14.18454167
4490,14.18454167
4491,13.830125
4492,13.830125
4493,13.830125
4494,15.11725
4495,15.11725
4496,15.11725
4497,17.53316667
4498,17.53316667
4499,17.53316667
4500,19.16845833
4501,19.16845833
4502,19.16845833
4503,19.12216667
4504,19.12216667
4505,19.12216667
4506,17.468125
4507,17.468125
4508,17.468125
4509,15.91904167
4510,15.91904167
4511,15.91904167
4512,14.7415
4513,14.7415
4514,14.7415
4515,13.91820833
4516,13.91820833
4517,13.91820833
4518,16.17691667
4519,16.17691667
4520,16.17691667
4521,18.66645833
4522,18.66645833
4523,18.66645833
4524,19.90766667
4525,19.90766667
4526,19.90766667
4527,19.84854167
4528,19.84854167
4529,19.84854167
4530,18.00179167
4531,18.00179167
4532,18.00179167
4533,16.77533333
4534,16.77533333
4535,16.77533333
4536,15.97283333
4537,15.97283333
4538,15.97283333
4539,15.52441667
4540,15.52441667
4541,15.52441667
4542,17.41995833
4543,17.41995833
4544,17.41995833
4545,20.79954167
4546,20.79954167
4547,20.79954167
4548,22.35291667
4549,22.35291667
4550,22.35291667
4551,21.7045
4552,21.7045
4553,21.7045
4554,19.66620833
4555,19.66620833
4556,19.66620833
4557,18.106375
4558,18.106375
4559,18.106375
4560,17.28883333
4561,17.28883333
4562,17.28883333
4563,16.80075
4564,16.80075
4565,16.80075
4566,17.30354167
4567,17.30354167
4568,17.30354167
4569,18.625
4570,18.625
4571,18.625
4572,19.223625
4573,19.223625
4574,19.223625
4575,18.57333333
4576,18.57333333
4577,18.57333333
4578,17.42070833
4579,17.42070833
4580,17.42070833
4581,16.72708333
4582,16.72708333
4583,16.72708333
4584,16.081875
4585,16.081875
4586,16.081875
4587,15.660125
4588,15.660125
4589,15.660125
4590,17.706875
4591,17.706875
4592,17.706875
4593,19.99729167
4594,19.99729167
4595,19.99729167
4596,21.2055
4597,21.2055
4598,21.2055
4599,20.61216667
4600,20.61216667
4601,20.61216667
4602,18.624375
4603,18.624375
4604,18.624375
4605,17.02204167
4606,17.02204167
4607,17.02204167
4608,16.01741667
4609,16.01741667
4610,16.01741667
4611,15.41429167
4612,15.41429167
4613,15.41429167
4614,17.63508333
4615,17.63508333
4616,17.63508333
4617,20.45670833
4618,20.45670833
4619,20.45670833
4620,21.42566667
4621,21.42566667
4622,21.42566667
4623,20.56
4624,20.56
4625,20.56
4626,18.93141667
4627,18.93141667
4628,18.93141667
4629,17.408
4630,17.408
4631,17.408
4632,16.367625
4633,16.367625
4634,16.367625
4635,15.76966667
4636,15.76966667
4637,15.76966667
4638,17.45195833
4639,17.45195833
4640,17.45195833
4641,19.88925
4642,19.88925
4643,19.88925
4644,20.772
4645,20.772
4646,20.772
4647,19.946125
4648,19.946125
4649,19.946125
4650,18.55129167
4651,18.55129167
4652,18.55129167
4653,17.12883333
4654,17.12883333
4655,17.12883333
4656,16.19708333
4657,16.19708333
4658,16.19708333
4659,15.6025
4660,15.6025
4661,15.6025
4662,17.79845833
4663,17.79845833
4664,17.79845833
4665,20.37191667
4666,20.37191667
4667,20.37191667
4668,21.405375
4669,21.405375
4670,21.405375
4671,21.19816667
4672,21.19816667
4673,21.19816667
4674,19.45916667
4675,19.45916667
4676,19.45916667
4677,17.66479167
4678,17.66479167
4679,17.66479167
4680,16.305875
4681,16.305875
4682,16.305875
4683,15.473
4684,15.473
4685,15.473
4686,18.36125
4687,18.36125
4688,18.36125
4689,21.82354167
4690,21.82354167
4691,21.82354167
4692,23.388
4693,23.388
4694,23.388
4695,22.77970833
4696,22.77970833
4697,22.77970833
4698,20.38366667
4699,20.38366667
4700,20.38366667
4701,18.51145833
4702,18.51145833
4703,18.51145833
4704,17.17020833
4705,17.17020833
4706,17.17020833
4707,16.3375
4708,16.3375
4709,16.3375
4710,18.9725
4711,18.9725
4712,18.9725
4713,21.813875
4714,21.813875
4715,21.813875
4716,22.94625
4717,22.94625
4718,22.94625
4719,22.158625
4720,22.158625
4721,22.158625
4722,20.01975
4723,20.01975
4724,20.01975
4725,18.40866667
4726,18.40866667
4727,18.40866667
4728,17.20775
4729,17.20775
4730,17.20775
4731,16.36329167
4732,16.36329167
4733,16.36329167
4734,18.04966667
4735,18.04966667
4736,18.04966667
4737,20.73916667
4738,20.73916667
4739,20.73916667
4740,21.95441667
4741,21.95441667
4742,21.95441667
4743,20.78995833
4744,20.78995833
4745,20.78995833
4746,18.36258333
4747,18.36258333
4748,18.36258333
4749,16.55745833
4750,16.55745833
4751,16.55745833
4752,15.38566667
4753,15.38566667
4754,15.38566667
4755,14.76879167
4756,14.76879167
4757,14.76879167
4758,16.04116667
4759,16.04116667
4760,16.04116667
4761,18.45295833
4762,18.45295833
4763,18.45295833
4764,19.91695833
4765,19.91695833
4766,19.91695833
4767,19.680875
4768,19.680875
4769,19.680875
4770,17.788125
4771,17.788125
4772,17.788125
4773,16.06020833
4774,16.06020833
4775,16.06020833
4776,14.75658333
4777,14.75658333
4778,14.75658333
4779,13.89225
4780,13.89225
4781,13.89225
4782,16.69608333
4783,16.69608333
4784,16.69608333
4785,21.02258333
4786,21.02258333
4787,21.02258333
4788,23.10629167
4789,23.10629167
4790,23.10629167
4791,23.4175
4792,23.4175
4793,23.4175
4794,20.7495
4795,20.7495
4796,20.7495
4797,18.63333333
4798,18.63333333
4799,18.63333333
4800,17.45620833
4801,17.45620833
4802,17.45620833
4803,16.814
4804,16.814
4805,16.814
4806,19.67908333
4807,19.67908333
4808,19.67908333
4809,23.37570833
4810,23.37570833
4811,23.37570833
4812,25.47383333
4813,25.47383333
4814,25.47383333
4815,25.82308333
4816,25.82308333
4817,25.82308333
4818,22.892
4819,22.892
4820,22.892
4821,20.79983333
4822,20.79983333
4823,20.79983333
4824,19.54391667
4825,19.54391667
4826,19.54391667
4827,18.67775
4828,18.67775
4829,18.67775
4830,21.3705
4831,21.3705
4832,21.3705
4833,25.286625
4834,25.286625
4835,25.286625
4836,26.59395833
4837,26.59395833
4838,26.59395833
4839,26.0525
4840,26.0525
4841,26.0525
4842,23.29716667
4843,23.29716667
4844,23.29716667
4845,21.50016667
4846,21.50016667
4847,21.50016667
4848,20.26275
4849,20.26275
4850,20.26275
4851,19.36595833
4852,19.36595833
4853,19.36595833
4854,20.783
4855,20.783
4856,20.783
4857,23.131375
4858,23.131375
4859,23.131375
4860,24.24416667
4861,24.24416667
4862,24.24416667
4863,23.898
4864,23.898
4865,23.898
4866,21.98545833
4867,21.98545833
4868,21.98545833
4869,20.47545833
4870,20.47545833
4871,20.47545833
4872,19.45008333
4873,19.45008333
4874,19.45008333
4875,18.78183333
4876,18.78183333
4877,18.78183333
4878,20.73666667
4879,20.73666667
4880,20.73666667
4881,23.69108333
4882,23.69108333
4883,23.69108333
4884,25.12004167
4885,25.12004167
4886,25.12004167
4887,24.74670833
4888,24.74670833
4889,24.74670833
4890,22.55420833
4891,22.55420833
4892,22.55420833
4893,20.6415
4894,20.6415
4895,20.6415
4896,19.12766667
4897,19.12766667
4898,19.12766667
4899,17.875125
4900,17.875125
4901,17.875125
4902,19.472375
4903,19.472375
4904,19.472375
4905,22.41779167
4906,22.41779167
4907,22.41779167
4908,23.65766667
4909,23.65766667
4910,23.65766667
4911,23.27029167
4912,23.27029167
4913,23.27029167
4914,20.78766667
4915,20.78766667
4916,20.78766667
4917,18.80954167
4918,18.80954167
4919,18.80954167
4920,17.32004167
4921,17.32004167
4922,17.32004167
4923,16.274125
4924,16.274125
4925,16.274125
4926,19.09741667
4927,19.09741667
4928,19.09741667
4929,22.944
4930,22.944
4931,22.944
4932,24.19666667
4933,24.19666667
4934,24.19666667
4935,24.10304167
4936,24.10304167
4937,24.10304167
4938,21.57833333
4939,21.57833333
4940,21.57833333
4941,19.279
4942,19.279
4943,19.279
4944,17.74541667
4945,17.74541667
4946,17.74541667
4947,16.70954167
4948,16.70954167
4949,16.70954167
4950,20.01533333
4951,20.01533333
4952,20.01533333
4953,23.93929167
4954,23.93929167
4955,23.93929167
4956,25.076125
4957,25.076125
4958,25.076125
4959,24.820875
4960,24.820875
4961,24.820875
4962,21.82458333
4963,21.82458333
4964,21.82458333
4965,19.59333333
4966,19.59333333
4967,19.59333333
4968,18.075375
4969,18.075375
4970,18.075375
4971,17.093125
4972,17.093125
4973,17.093125
4974,19.99941667
4975,19.99941667
4976,19.99941667
4977,24.23120833
4978,24.23120833
4979,24.23120833
4980,25.58308333
4981,25.58308333
4982,25.58308333
4983,24.95591667
4984,24.95591667
4985,24.95591667
4986,22.272875
4987,22.272875
4988,22.272875
4989,20.365
4990,20.365
4991,20.365
4992,19.26383333
4993,19.26383333
4994,19.26383333
4995,18.48620833
4996,18.48620833
4997,18.48620833
4998,20.868
4999,20.868
5000,20.868
5001,24.27758333
5002,24.27758333
5003,24.27758333
5004,26.23258333
5005,26.23258333
5006,26.23258333
5007,26.1515
5008,26.1515
5009,26.1515
5010,23.33229167
5011,23.33229167
5012,23.33229167
5013,21.33775
5014,21.33775
5015,21.33775
5016,20.13816667
5017,20.13816667
5018,20.13816667
5019,19.32091667
5020,19.32091667
5021,19.32091667
5022,22.00891667
5023,22.00891667
5024,22.00891667
5025,25.90683333
5026,25.90683333
5027,25.90683333
5028,27.6225
5029,27.6225
5030,27.6225
5031,27.100125
5032,27.100125
5033,27.100125
5034,23.897875
5035,23.897875
5036,23.897875
5037,21.74925
5038,21.74925
5039,21.74925
5040,20.50545833
5041,20.50545833
5042,20.50545833
5043,19.61804167
5044,19.61804167
5045,19.61804167
5046,21.5305
5047,21.5305
5048,21.5305
5049,24.96104167
5050,24.96104167
5051,24.96104167
5052,26.61358333
5053,26.61358333
5054,26.61358333
5055,25.72058333
5056,25.72058333
5057,25.72058333
5058,22.84175
5059,22.84175
5060,22.84175
5061,21.164875
5062,21.164875
5063,21.164875
5064,20.08004167
5065,20.08004167
5066,20.08004167
5067,19.12033333
5068,19.12033333
5069,19.12033333
5070,21.16491667
5071,21.16491667
5072,21.16491667
5073,24.44145833
5074,24.44145833
5075,24.44145833
5076,26.32075
5077,26.32075
5078,26.32075
5079,26.14958333
5080,26.14958333
5081,26.14958333
5082,23.47845833
5083,23.47845833
5084,23.47845833
5085,21.51616667
5086,21.51616667
5087,21.51616667
5088,20.26345833
5089,20.26345833
5090,20.26345833
5091,19.386875
5092,19.386875
5093,19.386875
5094,21.59579167
5095,21.59579167
5096,21.59579167
5097,25.11416667
5098,25.11416667
5099,25.11416667
5100,26.44720833
5101,26.44720833
5102,26.44720833
5103,25.94283333
5104,25.94283333
5105,25.94283333
5106,23.36425
5107,23.36425
5108,23.36425
5109,21.29929167
5110,21.29929167
5111,21.29929167
5112,19.84816667
5113,19.84816667
5114,19.84816667
5115,18.72895833
5116,18.72895833
5117,18.72895833
5118,21.04379167
5119,21.04379167
5120,21.04379167
5121,24.532625
5122,24.532625
5123,24.532625
5124,25.78104167
5125,25.78104167
5126,25.78104167
5127,25.097875
5128,25.097875
5129,25.097875
5130,22.39325
5131,22.39325
5132,22.39325
5133,20.38283333
5134,20.38283333
5135,20.38283333
5136,19.0025
5137,19.0025
5138,19.0025
5139,18.00029167
5140,18.00029167
5141,18.00029167
5142,20.08208333
5143,20.08208333
5144,20.08208333
5145,23.27191667
5146,23.27191667
5147,23.27191667
5148,24.00354167
5149,24.00354167
5150,24.00354167
5151,23.26620833
5152,23.26620833
5153,23.26620833
5154,21.037375
5155,21.037375
5156,21.037375
5157,19.37383333
5158,19.37383333
5159,19.37383333
5160,18.16983333
5161,18.16983333
5162,18.16983333
5163,17.171
5164,17.171
5165,17.171
5166,18.99379167
5167,18.99379167
5168,18.99379167
5169,22.3935
5170,22.3935
5171,22.3935
5172,23.63391667
5173,23.63391667
5174,23.63391667
5175,23.03191667
5176,23.03191667
5177,23.03191667
5178,20.88129167
5179,20.88129167
5180,20.88129167
5181,19.00504167
5182,19.00504167
5183,19.00504167
5184,17.75825
5185,17.75825
5186,17.75825
5187,17.04908333
5188,17.04908333
5189,17.04908333
5190,19.11
5191,19.11
5192,19.11
5193,21.54483333
5194,21.54483333
5195,21.54483333
5196,22.584625
5197,22.584625
5198,22.584625
5199,22.3975
5200,22.3975
5201,22.3975
5202,21.21145833
5203,21.21145833
5204,21.21145833
5205,20.56391667
5206,20.56391667
5207,20.56391667
5208,20.2435
5209,20.2435
5210,20.2435
5211,19.788
5212,19.788
5213,19.788
5214,21.07508333
5215,21.07508333
5216,21.07508333
5217,24.29079167
5218,24.29079167
5219,24.29079167
5220,25.97083333
5221,25.97083333
5222,25.97083333
5223,25.46866667
5224,25.46866667
5225,25.46866667
5226,22.86108333
5227,22.86108333
5228,22.86108333
5229,20.93366667
5230,20.93366667
5231,20.93366667
5232,19.57395833
5233,19.57395833
5234,19.57395833
5235,18.66654167
5236,18.66654167
5237,18.66654167
5238,20.71575
5239,20.71575
5240,20.71575
5241,24.187375
5242,24.187375
5243,24.187375
5244,25.812
5245,25.812
5246,25.812
5247,25.52916667
5248,25.52916667
5249,25.52916667
5250,23.11325
5251,23.11325
5252,23.11325
5253,21.07658333
5254,21.07658333
5255,21.07658333
5256,19.83154167
5257,19.83154167
5258,19.83154167
5259,18.92754167
5260,18.92754167
5261,18.92754167
5262,21.28108333
5263,21.28108333
5264,21.28108333
5265,25.36566667
5266,25.36566667
5267,25.36566667
5268,26.92025
5269,26.92025
5270,26.92025
5271,25.83941667
5272,25.83941667
5273,25.83941667
5274,22.71116667
5275,22.71116667
5276,22.71116667
5277,20.95479167
5278,20.95479167
5279,20.95479167
5280,20.15358333
5281,20.15358333
5282,20.15358333
5283,19.82725
5284,19.82725
5285,19.82725
5286,22.19058333
5287,22.19058333
5288,22.19058333
5289,26.03720833
5290,26.03720833
5291,26.03720833
5292,27.7355
5293,27.7355
5294,27.7355
5295,27.53041667
5296,27.53041667
5297,27.53041667
5298,24.86658333
5299,24.86658333
5300,24.86658333
5301,22.87079167
5302,22.87079167
5303,22.87079167
5304,21.84825
5305,21.84825
5306,21.84825
5307,21.50066667
5308,21.50066667
5309,21.50066667
5310,23.50570833
5311,23.50570833
5312,23.50570833
5313,28.02504167
5314,28.02504167
5315,28.02504167
5316,30.30791667
5317,30.30791667
5318,30.30791667
5319,29.17795833
5320,29.17795833
5321,29.17795833
5322,26.61754167
5323,26.61754167
5324,26.61754167
5325,25.143625
5326,25.143625
5327,25.143625
5328,24.03525
5329,24.03525
5330,24.03525
5331,22.92425
5332,22.92425
5333,22.92425
5334,23.937375
5335,23.937375
5336,23.937375
5337,26.32941667
5338,26.32941667
5339,26.32941667
5340,27.08495833
5341,27.08495833
5342,27.08495833
5343,25.8705
5344,25.8705
5345,25.8705
5346,22.52833333
5347,22.52833333
5348,22.52833333
5349,20.500125
5350,20.500125
5351,20.500125
5352,19.38654167
5353,19.38654167
5354,19.38654167
5355,18.43579167
5356,18.43579167
5357,18.43579167
5358,19.42533333
5359,19.42533333
5360,19.42533333
5361,22.2605
5362,22.2605
5363,22.2605
5364,23.41416667
5365,23.41416667
5366,23.41416667
5367,23.227625
5368,23.227625
5369,23.227625
5370,21.44383333
5371,21.44383333
5372,21.44383333
5373,19.819625
5374,19.819625
5375,19.819625
5376,18.77958333
5377,18.77958333
5378,18.77958333
5379,18.09195833
5380,18.09195833
5381,18.09195833
5382,19.59816667
5383,19.59816667
5384,19.59816667
5385,21.843875
5386,21.843875
5387,21.843875
5388,20.99516667
5389,20.99516667
5390,20.99516667
5391,19.48254167
5392,19.48254167
5393,19.48254167
5394,17.62404167
5395,17.62404167
5396,17.62404167
5397,16.65679167
5398,16.65679167
5399,16.65679167
5400,15.66995833
5401,15.66995833
5402,15.66995833
5403,14.75125
5404,14.75125
5405,14.75125
5406,16.348375
5407,16.348375
5408,16.348375
5409,19.9175
5410,19.9175
5411,19.9175
5412,21.925875
5413,21.925875
5414,21.925875
5415,21.841875
5416,21.841875
5417,21.841875
5418,19.685125
5419,19.685125
5420,19.685125
5421,18.21925
5422,18.21925
5423,18.21925
5424,17.43366667
5425,17.43366667
5426,17.43366667
5427,16.89420833
5428,16.89420833
5429,16.89420833
5430,17.57895833
5431,17.57895833
5432,17.57895833
5433,19.3635
5434,19.3635
5435,19.3635
5436,20.6665
